EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
1153,Davis,Roberts,14-Apr-20,10-Sep-21,Production Technician I,Brian Hudson,davis.roberts@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,"Production       ",Field Operations,20-10-1941,MA,Laborer,Female,87428,Asian,Divorced,Fully Meets,3
1155,Allyson,Owen,17-Nov-18,12-Mar-20,Production Technician I,Kimberly Marshall,allyson.owen@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone A,Temporary,"Production       ",Finance & Accounting,06-11-1951,MA,Clerk,Female,21218,Other,Married,Fully Meets,3
1156,Francisco,Simon,22-Jul-19,28-Feb-23,Production Technician I,Ashley Washington,francisco.simon@bilearner.com,PL,Voluntarily Terminated,Contract,Zone A,Full-Time,"Production       ",Billable Consultants,20-04-1980,MA,Project Manager,Male,94316,Hispanic,Married,Fully Meets,3
1157,Trent,Christian,10-Feb-19,,Production Technician I,Kristen Chan,trent.christian@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,"Production       ",Wireline Construction,18-03-1996,MA,Manager,Male,39746,Hispanic,Married,Fully Meets,3
1158,Chaya,Boyd,22-Nov-18,19-Jul-20,Production Technician I,Sean Ellis,chaya.boyd@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,04-07-1958,MA,Technician,Male,96001,Asian,Widowed,Fully Meets,3
1159,Nehemiah,Rivas,23-Apr-23,,Production Technician I,Jennifer Cox,nehemiah.rivas@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,"Production       ",Splicing,03-06-1979,MA,Splicer,Male,62733,Other,Divorced,Fully Meets,3
1163,Jordon,Meadows,18-Dec-22,,Production Manager,Julie Griffin,jordon.meadows@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,"Production       ",Project Management - Con,07-02-1996,MA,Manager,Female,93166,White,Divorced,Fully Meets,3
1164,Justice,Pineda,21-Mar-19,,Production Manager,Curtis Fitzpatrick,justice.pineda@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,"Production       ",General - Sga,25-10-1950,MA,Project Coordinator,Female,12732,Other,Married,Fully Meets,3
1166,Giada,Boone,06-Jun-22,,Production Technician II,Michelle Castillo,giada.boone@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,"Production       ",Field Operations,13-01-1965,MA,Foreman,Male,73043,Other,Married,Fully Meets,3
1168,Melody,Rollins,19-Jan-23,,Production Technician II,Mark Ellis,melody.rollins@bilearner.com,PL,Active,Contract,Zone A,Full-Time,"Production       ",Field Operations,10-01-1951,MA,Assistant,Female,85041,White,Married,Fully Meets,3
1171,Jayson,Bright,16-Jun-22,,Production Technician I,Hannah Bailey,jayson.bright@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,"Production       ",Field Operations,24-07-1953,MA,Laborer,Female,93320,Hispanic,Single,Fully Meets,3
1175,Nayeli,Kelley,20-Dec-18,24-Dec-20,Production Technician I,Holly Nichols,nayeli.kelley@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,"Production       ",Catv,04-08-1996,MA,Laborer,Female,38710,Asian,Divorced,Fully Meets,3
1176,Krista,Franco,29-Oct-22,,Production Technician I,Jennifer Phillips,krista.franco@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,"Production       ",Engineers,27-12-1960,MA,Project Manager,Female,7184,White,Married,Fully Meets,3
1177,Teresa,Farrell,20-Jul-20,,Production Technician I,Shannon Cruz,teresa.farrell@bilearner.com,NEL,Active,Contract,Zone A,Temporary,"Production       ",Aerial,06-07-1968,MA,Lineman,Female,13425,Other,Married,Fully Meets,3
1179,Madeleine,Sherman,16-Jul-22,,Production Technician I,Paige Calderon,madeleine.sherman@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,"Production       ",Aerial,08-09-1990,MA,Supervisor,Male,92453,Black,Divorced,Fully Meets,3
1183,Aydin,Tate,03-Feb-22,,Production Technician I,Jon Adams,aydin.tate@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,"Production       ",Catv,18-12-1946,MA,Technician,Female,64083,Black,Married,Fully Meets,3
1185,Milagros,Foley,13-Dec-18,,Production Manager,Lucas Duffy,milagros.foley@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,"Production       ",Fielders,22-02-1973,MA,Engineer,Female,67399,Other,Widowed,Fully Meets,3
1186,Rachael,Buck,03-Mar-21,,Production Manager,Ashley Ellis,rachael.buck@bilearner.com,MSC,Active,Full-Time,Zone A,Temporary,"Production       ",Splicing,25-08-1983,MA,Tester,Female,82086,Hispanic,Single,Fully Meets,3
1187,Rigoberto,Townsend,04-Jul-21,,Production Manager,Allison Figueroa,rigoberto.townsend@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,"Production       ",Aerial,15-09-1997,MA,Supervisor,Female,97001,Black,Single,Fully Meets,3
1200,Carlee,Foley,27-Apr-22,,Production Technician I,Sheryl Scott,carlee.foley@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,"Production       ",General - Con,08-10-1977,MA,Laborer,Female,62616,Other,Married,Fully Meets,3
1201,Sarahi,Dodson,11-Apr-22,26-Sep-22,Production Technician I,Robert Hill,sarahi.dodson@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Part-Time,"Production       ",General - Con,27-01-1954,MA,Flagger,Male,53450,Other,Divorced,Fully Meets,3
1203,Mylie,Salazar,08-Sep-18,,Production Technician I,Jasmine Johnson,mylie.salazar@bilearner.com,EW,Active,Contract,Zone A,Part-Time,"Production       ",Engineers,16-01-1987,MA,Engineer,Male,14153,White,Divorced,Fully Meets,3
1208,Jazlene,Mcdaniel,17-Aug-19,25-Oct-19,Production Manager,Melissa Greene,jazlene.mcdaniel@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,"Production       ",Wireline Construction,30-12-1979,MA,Laborer,Female,59862,Black,Single,Fully Meets,3
1209,Dane,Kelly,31-May-23,,Production Manager,Edwin Guerrero,dane.kelly@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,"Production       ",Wireline Construction,04-06-1999,MA,Foreman,Female,23252,Other,Married,Fully Meets,3
1213,Tamia,Sharp,23-Feb-20,,Production Technician II,Joe Miller,tamia.sharp@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,"Production       ",Project Management - Con,22-03-1987,MA,Coordinator,Female,41849,White,Married,Fully Meets,3
1221,Kane,Black,11-Nov-22,03-Jul-23,Production Technician I,Leslie Davis,kane.black@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,"Production       ",Yard (Material Handling),09-04-1967,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3
1222,Paola,Weeks,18-Dec-20,23-Jul-21,Production Technician I,Sarah Williams,paola.weeks@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,"Production       ",People Services,26-12-1949,MA,Recruiting,Female,31362,Asian,Widowed,Fully Meets,3
1226,Dayton,Castro,20-Jun-23,,Production Technician I,Eric Greer,dayton.castro@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,16-04-1967,MA,Driller,Male,26821,Other,Divorced,Fully Meets,3
1233,Anastasia,Escobar,23-Jul-22,,Production Technician II,Hannah Cruz,anastasia.escobar@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,"Production       ",Wireline Construction,07-05-1992,MA,Project Manager,Male,50676,Other,Divorced,Fully Meets,3
1234,Ronin,Mclaughlin,18-Oct-19,03-Oct-21,Production Technician II,Claudia Atkinson,ronin.mclaughlin@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,"Production       ",Sales & Marketing,19-06-1947,MA,Director,Female,25148,Black,Divorced,Fully Meets,3
1237,Cory,Saunders,23-Mar-21,26-Aug-22,Production Technician II,Nancy Gutierrez,cory.saunders@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Part-Time,"Production       ",Yard (Material Handling),17-12-1975,MA,Engineer,Female,1223,Black,Divorced,Fully Meets,3
1243,Camila,Nichols,04-Jun-20,,Production Technician I,Richard Oliver,camila.nichols@bilearner.com,PL,Active,Contract,Zone A,Temporary,"Production       ",General - Con,07-03-1979,MA,Manager,Female,11657,White,Widowed,Fully Meets,3
1244,Iris,Bruce,23-May-22,,Production Technician I,Raymond Hernandez,iris.bruce@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,"Production       ",Isp,11-02-1954,MA,Technician,Male,72528,Asian,Married,Fully Meets,3
1249,Aimee,Terry,07-Jul-19,14-Feb-20,Production Technician I,Christopher Stewart,aimee.terry@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,"Production       ",Field Operations,30-11-1996,MA,Driver,Female,46879,Asian,Divorced,Fully Meets,3
1251,Callie,Murray,25-Sep-18,,Production Technician I,Dennis Davis,callie.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,"Production       ",Splicing,05-03-1948,MA,Laborer,Female,27888,Asian,Married,Fully Meets,3
1252,Fabian,Young,11-Mar-22,25-Apr-22,Production Manager,Timothy Hester,fabian.young@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,"Production       ",Project Management - Con,21-02-1982,MA,Technician,Female,36258,Asian,Divorced,Fully Meets,3
1253,Juliette,Morton,13-Jul-20,06-Oct-21,Production Manager,Thomas Baker,juliette.morton@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,"Production       ",Project Management - Con,15-05-1971,MA,Engineer,Female,17844,Asian,Divorced,Fully Meets,3
1255,Tyler,Gay,30-Sep-19,02-Mar-21,Production Technician II,Alicia Lindsey,tyler.gay@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,"Production       ",General - Con,24-11-1984,MA,Laborer,Female,8671,Black,Married,Fully Meets,3
1256,Noemi,Randall,08-Jan-20,,Production Technician II,Adam Harmon,noemi.randall@bilearner.com,PL,Active,Contract,Zone A,Temporary,"Production       ",Wireline Construction,14-08-1991,MA,Laborer,Female,16520,White,Widowed,Fully Meets,3
1259,Vaughn,Leonard,01-May-22,24-Apr-23,Production Technician I,Justin Phelps,vaughn.leonard@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,"Production       ",General - Con,14-07-1956,MA,Laborer,Male,43998,White,Single,Fully Meets,3
1262,Kyle,Sanders,01-Jul-21,28-Mar-23,Production Technician I,James Benson,kyle.sanders@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,"Production       ",Engineers,16-03-1977,MA,Engineer,Female,23777,Hispanic,Widowed,Fully Meets,3
1266,Ciara,Cole,14-Nov-21,01-Jul-22,Production Technician I,Lisa Campbell,ciara.cole@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",Project Management - Con,04-04-1971,MA,Manager,Male,46871,Hispanic,Divorced,Fully Meets,3
1268,Malik,Ochoa,25-Feb-23,,Production Technician I,Chelsey Crawford,malik.ochoa@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,"Production       ",General - Con,26-12-1961,MA,Technician,Female,89515,Other,Single,Fully Meets,3
1269,Elyse,Pratt,23-Aug-22,,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,"Production       ",Yard (Material Handling),28-04-1965,MA,Laborer,Female,82774,Black,Divorced,Fully Meets,3
1271,Harley,Abbott,26-Apr-20,,Production Technician I,Brenda Johnson,harley.abbott@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,"Production       ",General - Sga,16-11-1951,MA,Foreman,Female,95232,Asian,Widowed,Fully Meets,3
1273,Michaela,Smith,29-Oct-20,26-Jan-21,Production Manager,Rachel Wilkins,michaela.smith@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,"Production       ",General - Sga,14-03-1957,MA,Manager,Female,50409,Asian,Single,Fully Meets,3
1274,Lillie,Leblanc,22-Nov-22,,Production Manager,Nicole Pierce,lillie.leblanc@bilearner.com,PL,Active,Contract,Zone A,Full-Time,"Production       ",Engineers,06-11-1975,MA,Engineer,Female,2006,Black,Single,Fully Meets,3
1276,Lucas,Good,28-Dec-19,,Production Technician II,Lauren Gonzales,lucas.good@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,"Production       ",General - Sga,21-04-1978,MA,Administrator,Female,74245,White,Married,Fully Meets,3
1278,Cason,Tyler,26-Oct-20,,Production Technician II,Christine Oneill,cason.tyler@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,"Production       ",Field Operations,13-08-1955,MA,Laborer,Female,89318,White,Divorced,Fully Meets,3
1281,Jordyn,Sheppard,07-Aug-20,20-Jul-21,Production Technician I,Jeffrey Bowen,jordyn.sheppard@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone A,Part-Time,"Production       ",Finance & Accounting,19-12-1968,MA,Administrative,Female,30117,White,Widowed,Fully Meets,3
1282,Rohan,Matthews,10-Apr-21,19-Nov-22,Production Technician I,Eileen Rodriguez,rohan.matthews@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone A,Temporary,"Production       ",Catv,28-12-1980,MA,Administrative,Female,30179,Black,Widowed,Fully Meets,3
1287,Daniel,Griffin,19-Sep-20,20-Feb-23,Production Technician I,Evelyn Diaz,daniel.griffin@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",General - Con,18-09-1943,MA,Technician,Female,56136,Black,Widowed,Fully Meets,3
1290,Annika,Malone,13-Apr-21,,Production Technician I,Bryan Salas,annika.malone@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,"Production       ",General - Sga,14-05-1996,MA,Administrator,Female,57255,White,Married,Fully Meets,3
1292,Larissa,Warner,27-Oct-18,,Production Technician I,Amy Hess,larissa.warner@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,"Production       ",Engineers,27-06-1943,MA,Engineer,Female,28931,White,Divorced,Fully Meets,3
1295,Emery,Schmidt,13-Jun-21,,Production Technician II,Richard Santos,emery.schmidt@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,"Production       ",General - Con,24-10-1970,MA,Groundman,Female,26059,Other,Married,Fully Meets,3
1297,Chase,Lloyd,24-May-19,09-Oct-21,Production Technician II,Cindy Smith,chase.lloyd@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone A,Temporary,"Production       ",Isp,08-08-1968,MA,Technician,Female,46980,Other,Married,Fully Meets,3
1302,Aliana,Pennington,08-Mar-21,17-Dec-22,Production Technician I,Aaron Mendoza,aliana.pennington@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",Field Operations,02-07-2000,MA,Laborer,Female,77552,Other,Married,Fully Meets,3
1303,Estrella,Benitez,15-May-20,,Production Technician I,Crystal Taylor,estrella.benitez@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,"Production       ",Finance & Accounting,01-02-1957,MA,Administration,Female,35973,Hispanic,Single,Fully Meets,3
1307,Dexter,Cline,22-Sep-21,25-Oct-21,Production Technician I,Mr. Danny Snow,dexter.cline@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone A,Full-Time,"Production       ",Engineers,24-02-1981,MA,Director,Male,94852,Black,Married,Fully Meets,3
1315,Amy,Foster-Baker,10-Oct-20,,Sr. Accountant,Gina Williams,amy.foster-baker@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Admin Offices,Splicing,21-12-1956,MA,Tester,Female,2050,Asian,Widowed,Fully Meets,3
1316,Janet,King,20-Jan-19,15-Sep-21,President & CEO,Michael West,janet.king@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Executive Office,Aerial,24-10-1955,MA,Foreman,Female,1902,Asian,Single,Fully Meets,3
1317,Bonalyn,Boutwell,09-May-21,27-Oct-22,Sr. Accountant,Leslie Allen,bonalyn.boutwell@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Aerial,23-11-1950,MA,Lineman,Female,2468,Black,Widowed,Fully Meets,3
1321,William,LaRotonda,27-May-21,24-Aug-21,Accountant I,Adrienne Roth,william.larotonda@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Admin Offices,Project Management - Con,16-03-1958,MA,Vp,Male,1460,Black,Single,Fully Meets,3
1324,Peter,Foley,23-Jul-21,,Accountant I,Derrick Garcia,peter.foley@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,28-10-1986,MA,Helper,Female,11194,Hispanic,Single,Fully Meets,3
1326,Jaida,Sweeney,08-Mar-20,07-Nov-21,Sr. Network Engineer,Mark Greene,jaida.sweeney@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Eng,17-11-1977,MA,Billing,Male,86677,White,Widowed,Fully Meets,3
1330,Eddie,Bauer,15-Sep-22,05-May-23,Accountant I,Jeremy Smith,eddie.bauer@bilearner.com,MSC,Active,Full-Time,Zone A,Part-Time,Admin Offices,General - Con,01-03-1990,MA,Associate,Female,66991,White,Divorced,Fully Meets,3
1333,Cloe,Mcgrath,14-Mar-22,,Sr. Network Engineer,Tracey Clark,cloe.mcgrath@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,IT/IS,Field Operations,15-04-1978,MA,Laborer,Male,74486,Black,Divorced,Fully Meets,3
1335,Makenna,Newton,31-Oct-21,,Software Engineer,Debra Garza,makenna.newton@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Software Engineering,General - Con,24-11-1947,MA,Technician,Female,27425,White,Divorced,Fully Meets,3
1336,Kellen,Smith,26-Feb-20,30-Mar-23,Accountant I,Ashley Petersen,kellen.smith@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Admin Offices,Field Operations,14-07-1947,MA,Technician,Female,88247,Black,Married,Fully Meets,3
1337,Sherlyn,Carroll,10-Aug-18,07-Dec-21,Accountant I,Jamie Collins,sherlyn.carroll@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Admin Offices,General - Con,30-03-1953,MA,Safety Manager,Female,71014,White,Single,Fully Meets,3
1344,Johan,Willis,20-Sep-22,,Accountant I,John Clark MD,johan.willis@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,21-12-1980,MA,Foreman,Male,93554,White,Single,Fully Meets,3
1345,Seth,Alvarez,27-Jan-23,,Sr. Network Engineer,Amy Jones,seth.alvarez@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Admin Offices,Fielders,13-05-1978,MA,Engineer,Male,85275,Other,Single,Fully Meets,3
1353,Noe,Mann,15-Sep-20,06-Jan-22,Sr. Network Engineer,Felicia Bailey,noe.mann@bilearner.com,WBL,Active,Part-Time,Zone A,Temporary,IT/IS,Field Operations,04-03-1946,MA,Supervisor,Male,48891,White,Single,Fully Meets,3
1356,Dante,Strong,20-Mar-23,21-Jun-23,Accountant I,Ronald Jones,dante.strong@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Admin Offices,Engineers,12-06-1988,MA,Engineer,Female,93230,Hispanic,Married,Fully Meets,3
1359,Rishi,Watkins,26-Jan-19,,Sr. Network Engineer,Kendra Garcia,rishi.watkins@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Admin Offices,Catv,19-03-1998,MA,Foreman,Male,50894,Asian,Married,Fully Meets,3
1361,Elle,Berry,08-Mar-23,30-Mar-23,Sr. Accountant,Rebecca Randolph,elle.berry@bilearner.com,BPC,Future Start,Full-Time,Zone A,Full-Time,Admin Offices,Aerial,26-09-1949,MA,Supervisor,Female,18484,Black,Married,Exceeds,3
1363,Hadley,Barrett,28-Jul-23,,Accountant I,Deborah Johnson,hadley.barrett@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Admin Offices,General - Con,21-04-1982,MA,Laborer,Female,82125,Asian,Divorced,PIP,3
1370,Mateo,Mcdaniel,19-May-22,,Administrative Assistant,Tommy Obrien,mateo.mcdaniel@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Con,13-12-1992,MA,Locator,Female,55619,Black,Married,Exceeds,3
1371,Arianna,Carlson,28-Aug-21,16-Oct-21,Accountant I,Mrs. Nicole Garrison MD,arianna.carlson@bilearner.com,EW,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,07-05-1957,MA,Technician,Female,26844,Black,Married,Exceeds,3
1372,Frankie,Davenport,24-Nov-22,,Accountant I,Gary Clark,frankie.davenport@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Admin Offices,Aerial,19-08-1991,MA,Foreman,Male,34610,White,Single,Exceeds,3
1373,Morgan,Hammond,12-Jan-22,11-Nov-22,Accountant I,Tina Shaw,morgan.hammond@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Admin Offices,Field Operations,20-04-1986,MA,Laborer,Male,20630,Other,Divorced,Exceeds,3
1377,Larissa,Douglas,03-Mar-21,10-Jul-21,Administrative Assistant,Harry Ellis,larissa.douglas@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,Admin Offices,General - Con,18-05-1968,MA,Technician,Female,67773,White,Divorced,Exceeds,3
1379,Fernanda,Yu,23-Jan-23,,Accountant I,Vincent Snyder,fernanda.yu@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Admin Offices,General - Sga,21-10-1984,MA,Supervisor,Male,64384,White,Widowed,Exceeds,3
1380,Solomon,Paul,06-Sep-20,,Accountant I,Mr. Richard Hicks MD,solomon.paul@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Admin Offices,Field Operations,04-05-1953,MA,Laborer,Male,3676,Hispanic,Single,Exceeds,3
1381,Emiliano,Young,17-Oct-22,,Sr. Network Engineer,Chad Crawford,emiliano.young@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,IT/IS,Aerial,01-11-2000,MA,Foreman,Female,71974,Other,Single,PIP,3
1389,Juan,Gonzalez,28-Oct-19,,Production Technician II,James Hines,juan.gonzalez@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,"Production       ",Isp,11-11-1962,MA,Manager,Male,2128,Hispanic,Widowed,Exceeds,3
1391,Taylor,Sparks,02-Apr-20,,Production Technician I,Janet Jones,taylor.sparks@bilearner.com,MSC,Active,Contract,Zone A,Temporary,"Production       ",Wireless,18-11-1941,MA,Supervisor,Female,2093,Other,Single,Needs Improvement,3
1392,Jeanette,Tippett,07-Jun-19,15-Aug-19,Production Technician I,David Stephens,jeanette.tippett@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,"Production       ",Field Operations,25-02-1955,MA,Operator,Female,2093,Hispanic,Widowed,Exceeds,3
1394,Elijian,Clukey,19-Jan-19,,Production Technician I,Wesley Stephens,elijian.clukey@bilearner.com,NEL,Active,Full-Time,Zone A,Part-Time,"Production       ",Field Operations,13-05-1943,MA,Laborer,Male,2134,Black,Married,Exceeds,3
1396,Shari,Ngodup,04-May-19,15-Feb-21,Production Technician I,Jorge Taylor,shari.ngodup@bilearner.com,SVG,Active,Part-Time,Zone A,Full-Time,"Production       ",General - Eng,07-09-1956,MA,Engineer,Female,1810,Hispanic,Married,Exceeds,3
1397,John,Kretschmer,25-Dec-18,11-Mar-19,Production Technician I,Robert Gonzalez,john.kretschmer@bilearner.com,MSC,Active,Contract,Zone A,Part-Time,"Production       ",General - Con,26-02-1981,MA,Laborer,Male,1801,Other,Single,Exceeds,3
1405,Shana,Petingill,08-Dec-18,11-Jun-22,Production Technician II,Lisa Peters,shana.petingill@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,"Production       ",Field Operations,30-03-1977,MA,Construction Manager,Female,2050,Other,Single,Exceeds,3
1406,Jennifer,Cloninger,25-Oct-22,,Production Technician II,Gloria Yang,jennifer.cloninger@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,"Production       ",General - Con,10-11-1982,MA,Flagger,Female,1752,Asian,Single,Exceeds,3
1409,Catherine,Ybarra,11-Mar-19,06-Sep-21,Production Technician I,Amanda Perez,catherine.ybarra@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone A,Part-Time,"Production       ",General - Con,02-04-1981,MA,Technician,Female,2458,Other,Widowed,Exceeds,3
1413,Ann,Montgomery,27-Sep-19,08-Feb-23,Production Technician I,Maria Payne,ann.montgomery@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,"Production       ",Finance & Accounting,12-03-1943,MA,Accounting,Male,51599,Black,Widowed,Needs Improvement,3
1415,Aubrey,Kim,22-Aug-20,,Production Technician I,James Wilson,aubrey.kim@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,"Production       ",Field Operations,14-08-1977,MA,Tower Hand,Male,93199,Asian,Divorced,Exceeds,3
1423,Azaria,Young,25-Jun-22,,Production Technician I,Thomas Leon,azaria.young@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,"Production       ",Aerial,12-03-1992,MA,Laborer,Female,3012,White,Single,Needs Improvement,3
1426,Milagros,Cobb,08-Mar-22,12-Nov-22,Production Technician I,Sarah Stevenson,milagros.cobb@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Full-Time,"Production       ",General - Con,19-07-2000,MA,Technician,Female,11397,Hispanic,Widowed,Exceeds,3
1427,Jean,Duffy,22-Feb-19,,Production Technician II,Barry Payne,jean.duffy@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,"Production       ",Engineers,09-05-1953,MA,Project Manager,Male,96208,Asian,Divorced,Needs Improvement,3
1430,Evangeline,Downs,13-Feb-23,03-Mar-23,Production Technician II,Joseph Smith,evangeline.downs@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,"Production       ",Yard (Material Handling),19-01-1959,MA,Shop,Female,36785,Asian,Single,Needs Improvement,3
1432,Madeline,Bernard,18-Jul-19,,Production Technician II,Timothy Johnston,madeline.bernard@bilearner.com,PYZ,Active,Contract,Zone A,Part-Time,"Production       ",Project Management - Con,29-07-1991,MA,Administration,Male,96784,White,Married,Exceeds,3
1439,Dangelo,Gould,20-Jul-22,26-Apr-23,Production Technician I,Daniel Mason,dangelo.gould@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,"Production       ",General - Con,24-01-1988,MA,Laborer,Female,76246,Asian,Widowed,Needs Improvement,3
1440,Humberto,Horn,04-Aug-23,,Production Technician I,Tommy Green,humberto.horn@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,"Production       ",Field Operations,21-02-1997,MA,Driver,Female,57866,Hispanic,Single,Needs Improvement,3
1441,Miranda,Chavez,26-Nov-21,23-Sep-22,Production Technician I,Holly Lee,miranda.chavez@bilearner.com,BPC,Active,Contract,Zone A,Temporary,"Production       ",Field Operations,16-03-1982,MA,Laborer,Female,69720,Hispanic,Married,Needs Improvement,3
1442,Makena,Mcintosh,27-Sep-18,,Production Technician I,Jerome Warren,makena.mcintosh@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,"Production       ",Safety,10-07-1993,MA,Safety,Female,31956,Black,Single,Needs Improvement,3
1448,Shiloh,Baird,13-Sep-20,,Production Technician I,Jesus Mejia,shiloh.baird@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,"Production       ",General - Con,13-08-1976,MA,Technician,Female,72868,Other,Single,Needs Improvement,3
1451,Sienna,Bullock,31-Dec-22,,Production Technician II,Miguel Whitehead,sienna.bullock@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,"Production       ",Splicing,20-12-1944,MA,Technician,Female,26670,Hispanic,Widowed,Needs Improvement,3
