EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3927,Misael,Hunter,01-Mar-20,05-Mar-22,Network Engineer,Gary Davidson,misael.hunter@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Executive Office,Aerial,12-10-1982,MA,Lineman,Male,50639,Other,Single,Fully Meets,3
3929,Jeramiah,Foster,18-Jun-23,24-Jul-23,Network Engineer,Kimberly Wolf,jeramiah.foster@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,IT/IS,Wireline Construction,20-04-1977,MA,Clerk,Female,73645,Asian,Married,Fully Meets,3
3934,Alanna,Mullins,15-Apr-20,13-May-22,IT Support,Dustin Sanchez,alanna.mullins@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,03-01-1979,MA,Vp,Female,80168,Asian,Widowed,Fully Meets,3
3935,Arjun,Tyler,25-Dec-20,,IT Support,Jennifer Flores,arjun.tyler@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Aerial,16-11-1993,MA,Lineman,Male,97304,White,Widowed,Fully Meets,3
3937,Daniff,Hernandez,04-Nov-22,,Database Administrator,Christina Williams,daniff.hernandez@bilearner.com,EW,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,13-09-1944,MA,Laborer,Male,1960,White,Widowed,Fully Meets,3
3945,Thelma,Petrowsky,25-Jul-22,,Data Analyst,Carla Wilson,thelma.petrowsky@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Engineers,23-03-1998,MA,Engineer,Female,1886,Black,Single,PIP,3
3948,Randall,Pearson,03-Feb-23,29-May-23,Data Analyst,Peggy Mccoy,randall.pearson@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,IT/IS,Aerial,29-10-1943,MA,Foreman,Male,2747,Hispanic,Married,Fully Meets,3
3955,Draven,Giles,16-Feb-20,16-Mar-23,Database Administrator,Aaron Richards,draven.giles@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,IT/IS,Project Management - Con,28-10-1998,MA,Coordinator,Female,31207,Hispanic,Married,Fully Meets,3
3957,Makaila,Nixon,03-Jan-22,,Database Administrator,Rose Conner,makaila.nixon@bilearner.com,MSC,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,02-01-1991,TX,Administration,Female,36554,Other,Divorced,Fully Meets,3
3958,Mohammed,Orr,22-Sep-20,,Database Administrator,Jacqueline Huerta,mohammed.orr@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,18-09-1974,TX,Foreman,Female,53042,Hispanic,Married,PIP,3
3973,Brooklyn,Tanner,21-Sep-18,22-Jun-23,Database Administrator,Jason Sims,brooklyn.tanner@bilearner.com,WBL,Terminated for Cause,Part-Time,Zone C,Temporary,IT/IS,Field Operations,22-05-1973,TX,Laborer,Female,50856,Hispanic,Single,Exceeds,3
3974,Zander,Franco,25-Dec-18,10-Jul-19,Data Architect,Ronnie Garcia,zander.franco@bilearner.com,BPC,Terminated for Cause,Part-Time,Zone C,Full-Time,IT/IS,General - Eng,07-01-1986,TX,Engineer,Male,97255,Other,Married,Exceeds,3
3976,Kinsley,Braun,22-Oct-21,,Sr. DBA,Curtis Mathis,kinsley.braun@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Field Operations,17-11-1991,MA,Laborer,Female,24094,White,Divorced,Fully Meets,3
3979,Peyton,Phelps,25-Jan-21,11-Jun-22,Software Engineering Manager,Emma Allen,peyton.phelps@bilearner.com,WBL,Future Start,Contract,Zone C,Temporary,IT/IS,Technology / It,30-10-1967,MA,Controller,Female,5067,Black,Married,Fully Meets,3
3980,Carmen,Atkins,11-May-20,,Data Analyst,John Hart,carmen.atkins@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Project Management - Con,02-12-1975,MA,Project Manager,Female,39598,White,Married,Exceeds,3
3989,Asa,Pham,11-Jul-22,,Sr. DBA,Mr. Jason Brock,asa.pham@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,IT/IS,General - Con,18-06-1952,MA,Foreman,Female,43953,Asian,Widowed,Fully Meets,3
3990,Damarion,Schneider,02-Dec-19,26-Dec-19,Sr. Accountant,Caitlin Murphy,damarion.schneider@bilearner.com,WBL,Future Start,Contract,Zone C,Temporary,IT/IS,Safety,18-12-1956,MA,Safety,Male,73329,White,Divorced,Fully Meets,3
3993,Sienna,Preston,22-Jun-22,,Data Analyst,Gregory Ramirez,sienna.preston@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,24-05-1996,MA,Foreman,Female,42676,Asian,Married,Fully Meets,3
3996,Leonel,Combs,01-Sep-21,,Database Administrator,Summer Carter,leonel.combs@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,IT/IS,Catv,29-11-1999,MA,Laborer,Female,82286,White,Widowed,Fully Meets,3
4000,Angelique,Mann,26-Oct-19,08-Jun-21,Data Architect,Eugene Morgan,angelique.mann@bilearner.com,PYZ,Terminated for Cause,Contract,Zone C,Full-Time,IT/IS,Field Operations,31-03-1960,TX,Technician,Male,18464,Black,Divorced,Fully Meets,3
1004,Andrew,Szabo,29-May-20,05-Mar-21,Software Engineer,Jennifer Cohen,andrew.szabo@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,27-01-1957,MA,Coordinator,Male,2140,Black,Single,Fully Meets,3
1006,Colby,Andreola,15-Aug-21,20-Nov-21,Software Engineer,Beth Johnson,colby.andreola@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Software Engineering,Engineers,19-02-1959,MA,Administrative,Female,2110,White,Widowed,Fully Meets,3
1009,Adell,Saada,13-Jun-19,12-Jan-23,Software Engineer,Steven Tran,adell.saada@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Software Engineering,General - Con,01-03-1987,MA,Model Assistant,Female,2132,Other,Single,Fully Meets,3
1010,Kamari,Hunter,12-Jan-21,18-Mar-22,Software Engineer,Kristen Collier,kamari.hunter@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone C,Temporary,Software Engineering,Field Operations,21-10-1992,MA,Supervisor,Male,12889,Hispanic,Divorced,Fully Meets,3
1020,Kelvin,Foster,20-Jun-23,18-Jul-23,Software Engineer,Shelia Graham,kelvin.foster@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Software Engineering,Field Operations,20-12-1990,MA,Supervisor,Female,42126,Black,Widowed,Fully Meets,3
1021,Joe,Fletcher,09-Nov-20,17-Jul-23,Software Engineer,Amanda Hayden,joe.fletcher@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Full-Time,Software Engineering,General - Eng,25-01-1989,MA,Billing,Male,51613,Hispanic,Single,Fully Meets,3
1023,Nickolas,Davila,09-Nov-18,10-Oct-21,Shared Services Manager,Debra Morales,nickolas.davila@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Software Engineering,General - Con,05-04-1992,MA,Clerk,Male,64122,Hispanic,Divorced,Fully Meets,3
1028,Joseph,Schmidt,15-Oct-19,01-Jan-23,Software Engineer,Donna Boone,joseph.schmidt@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Software Engineering,General - Con,22-10-2000,MA,Model Assistant,Male,2121,Asian,Single,Fully Meets,3
1030,Niko,Hamilton,29-Oct-19,,Software Engineer,Sarah King,niko.hamilton@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Software Engineering,Field Operations,06-07-1955,MA,Foreman,Male,75783,Black,Single,Fully Meets,3
1032,Kiley,Haynes,19-Apr-22,26-Aug-22,Software Engineer,Dominique Bailey,kiley.haynes@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Software Engineering,Aerial,01-07-1954,MA,Laborer,Male,50656,Asian,Widowed,Fully Meets,3
1034,Dennis,Livingston,06-May-19,,Shared Services Manager,Sarah Carey,dennis.livingston@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,08-12-1977,MA,Manager,Female,1043,Black,Single,Fully Meets,3
1037,Zoe,Colon,24-Sep-20,02-Nov-20,Software Engineer,Stacey Vargas,zoe.colon@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Software Engineering,Fielders,27-07-1993,MA,Engineer,Male,4876,Other,Widowed,Fully Meets,3
1043,Kale,Lang,19-Dec-22,10-May-23,Shared Services Manager,Matthew Patel,kale.lang@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Software Engineering,Splicing,16-12-1955,MA,Billing,Female,65963,White,Married,Fully Meets,3
1045,Elliott,Ashley,04-Oct-20,27-Feb-23,Senior BI Developer,Kelly Williams,elliott.ashley@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Admin Offices,Catv,10-06-1963,MA,Foreman,Female,11164,Black,Single,Fully Meets,3
1051,Devon,Hinton,08-Apr-22,11-Jan-23,Software Engineer,Allison York,devon.hinton@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Software Engineering,Field Operations,29-04-1981,MA,Operator,Male,14669,White,Divorced,Fully Meets,3
1053,Blaine,Keith,13-Mar-19,07-Apr-21,Shared Services Manager,Timothy Hansen,blaine.keith@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Software Engineering,Project Management - Con,25-07-1947,MA,Project Manager,Female,43336,Hispanic,Divorced,Fully Meets,3
1055,Chaz,Webb,08-Sep-18,,Software Engineer,Alec Hernandez,chaz.webb@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Software Engineering,Field Operations,24-11-1995,MA,Laborer,Female,56708,White,Widowed,Fully Meets,3
1056,Desmond,Anderson,18-Nov-21,,Software Engineer,Kari Bishop,desmond.anderson@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Software Engineering,Wireline Construction,01-09-1943,MA,Driver,Male,12869,Hispanic,Widowed,Fully Meets,3
1058,Lena,Bryan,18-Apr-22,,Software Engineer,Sarah Sims,lena.bryan@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Software Engineering,Billable Consultants,13-03-1942,MA,Technician,Male,77311,Hispanic,Married,Fully Meets,3
1059,Kelsie,Mccormick,29-Apr-23,,Software Engineer,Emily Brennan,kelsie.mccormick@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Software Engineering,Engineers,23-05-1974,MA,Engineer,Female,63959,Asian,Widowed,Fully Meets,3
1061,Isai,Alvarado,20-Nov-22,,Shared Services Manager,Laura Norman,isai.alvarado@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Software Engineering,General - Sga,21-05-1993,MA,Specialist,Female,45515,Other,Single,Fully Meets,3
1065,Nathaly,Cooper,28-Aug-18,,Software Engineer,Erik Simon,nathaly.cooper@bilearner.com,EW,Active,Contract,Zone C,Temporary,Software Engineering,Engineers,26-06-1995,MA,Engineer,Male,33438,Other,Widowed,Fully Meets,3
1066,Gage,Weeks,27-Dec-21,05-Jan-23,Software Engineer,Summer Moreno,gage.weeks@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Software Engineering,Catv,23-04-1981,MA,Operator,Male,61106,Hispanic,Single,Fully Meets,3
1070,Karla,Reed,15-Dec-18,28-May-22,Shared Services Manager,Warren Baker,karla.reed@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Software Engineering,General - Sga,04-11-1998,MA,Project Manager,Male,22326,Black,Married,Fully Meets,3
1072,Fernando,Mcconnell,27-Dec-18,,Software Engineer,Teresa Lopez,fernando.mcconnell@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Software Engineering,Field Operations,20-01-1977,MA,Operator,Female,93329,Asian,Widowed,Fully Meets,3
1076,Jair,Silva,22-Mar-20,28-Sep-20,Software Engineer,Carlos Barnes,jair.silva@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Software Engineering,General - Eng,28-01-1943,MA,Administrative,Female,29368,White,Widowed,Fully Meets,3
1078,Litzy,Conner,24-Feb-20,16-Jun-21,Software Engineer,Angela Ramsey,litzy.conner@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Software Engineering,Aerial,19-03-1997,MA,Foreman,Female,42710,Asian,Divorced,Fully Meets,3
1080,Abdullah,Frederick,14-Nov-20,,Shared Services Manager,Jessica Lewis,abdullah.frederick@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Software Engineering,Fielders,04-08-1988,MA,Engineer,Male,17976,Black,Widowed,Fully Meets,3
1084,Luke,Henderson,27-Jun-23,,Software Engineer,Robert Schmitt,luke.henderson@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Software Engineering,Executive,12-08-1989,MA,Administrator,Male,76615,White,Single,Fully Meets,3
1090,Taylor,Gamble,02-Jan-23,,Shared Services Manager,Jennifer Murphy,taylor.gamble@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Software Engineering,Field Operations,28-08-1965,MA,Technician,Female,93542,Black,Divorced,Fully Meets,3
1092,Sophia,Theamstern,12-Jul-22,,Production Technician I,Martin Jackson,sophia.theamstern@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,"Production       ",Field Operations,27-01-1970,MA,Clerk,Female,2066,Hispanic,Divorced,Fully Meets,3
1096,Linda,Anderson,15-Feb-22,19-Oct-22,Production Technician I,Adam Hunt,linda.anderson@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,"Production       ",Shop (Fleet),11-01-1973,MA,Mechanic,Female,1844,Asian,Married,Fully Meets,3
1100,Horia,Ndzi,07-Apr-20,,Production Technician I,Charles Delacruz,horia.ndzi@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,"Production       ",Field Operations,10-05-1964,MA,Laborer,Male,2421,White,Divorced,Fully Meets,3
1103,Samuel,MacLennan,11-Apr-21,27-May-23,Production Technician I,Chad Moreno,samuel.maclennan@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",Splicing,02-04-1957,MA,Splicer,Male,1938,Asian,Widowed,Fully Meets,3
1104,Sean,Bernstein,16-Jun-19,,Production Technician I,Matthew West,sean.bernstein@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,"Production       ",General - Eng,14-09-1995,MA,Supervisor,Male,2072,Asian,Divorced,Fully Meets,3
1109,Enola,Chivukula,11-Jun-22,25-Sep-22,Production Technician I,Timothy Moore,enola.chivukula@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Part-Time,"Production       ",Field Operations,01-10-1981,MA,Laborer,Female,1775,White,Divorced,Fully Meets,3
1114,Justus,Bowen,31-Mar-20,,Production Technician I,John Smith,justus.bowen@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,"Production       ",General - Con,31-12-1960,MA,Laborer,Female,59522,Hispanic,Widowed,Fully Meets,3
1117,Payten,Middleton,21-Feb-19,06-Mar-19,Production Technician I,Dennis Martinez,payten.middleton@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",General - Con,23-08-1997,MA,Technician,Male,6139,Other,Divorced,Fully Meets,3
1119,Orlando,Henderson,24-Nov-19,20-Dec-20,Production Technician I,Brenda Garza DDS,orlando.henderson@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,"Production       ",Field Operations,31-12-1994,MA,Laborer,Female,49105,White,Single,Fully Meets,3
1121,Isabela,Collins,16-Mar-21,,Production Manager,Alyssa Gill,isabela.collins@bilearner.com,EW,Active,Part-Time,Zone C,Full-Time,"Production       ",Aerial,29-05-1981,MA,Lineman,Female,87582,Hispanic,Widowed,Fully Meets,3
1122,Sierra,Macias,16-Nov-21,26-Aug-22,Production Manager,Miss Haley Duke DVM,sierra.macias@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,"Production       ",General - Con,13-11-1975,MA,Technician,Female,35632,White,Married,Fully Meets,3
1126,Gretchen,Richard,08-Sep-18,06-Mar-20,Production Technician II,Tony Pratt,gretchen.richard@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Temporary,"Production       ",Engineers,27-10-1959,MA,Engineer,Male,6305,White,Divorced,Fully Meets,3
1134,Micah,Stanley,06-Dec-21,08-Jan-22,Production Technician I,Matthew Baker,micah.stanley@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Temporary,"Production       ",General - Con,07-09-1996,MA,Technician,Female,80920,Asian,Single,Fully Meets,3
1137,Talan,Rivas,29-May-19,,Production Technician I,Brian Hamilton,talan.rivas@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,"Production       ",Field Operations,28-02-1954,MA,Laborer,Male,3187,Black,Single,Fully Meets,3
1140,Kirsten,Vance,29-Sep-21,,Production Technician I,Anthony Steele,kirsten.vance@bilearner.com,PYZ,Active,Part-Time,Zone C,Full-Time,"Production       ",Engineers,11-08-1988,MA,Engineer,Female,53486,Black,Single,Fully Meets,3
1146,Emmalee,Cervantes,06-Aug-23,,Production Technician II,Richard Harvey,emmalee.cervantes@bilearner.com,SVG,Active,Contract,Zone C,Part-Time,"Production       ",Field Operations,10-11-1963,MA,Groundman,Male,81317,Hispanic,Divorced,Fully Meets,3
1149,Precious,Caldwell,17-Mar-22,,Production Technician II,Brittany Brown,precious.caldwell@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,"Production       ",Field Operations,17-09-1941,MA,Locator,Female,5855,Asian,Married,Fully Meets,3
1154,Meadow,Avery,27-Sep-21,05-Feb-23,Production Technician I,Andrew Perez,meadow.avery@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,"Production       ",Field Operations,01-11-1987,MA,Laborer,Female,76772,White,Married,Fully Meets,3
1162,Jayleen,Oconnell,29-Mar-22,20-May-23,Production Technician I,Alyssa Myers DVM,jayleen.oconnell@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,"Production       ",General - Con,17-08-1983,MA,Laborer,Female,85444,Asian,Widowed,Fully Meets,3
1165,Isiah,Decker,08-Feb-21,,Production Manager,Elizabeth Garcia,isiah.decker@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,"Production       ",Field Operations,09-09-1998,MA,Laborer,Female,48895,Other,Widowed,Fully Meets,3
1170,Jaylen,Serrano,16-Jul-23,,Production Technician II,Stacy Ellis,jaylen.serrano@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,"Production       ",Underground,18-07-1951,MA,Laborer,Female,53112,Black,Single,Fully Meets,3
1172,Carlie,Wilkerson,13-Jun-21,27-May-22,Production Technician I,Charles Rogers,carlie.wilkerson@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Full-Time,"Production       ",Engineers,20-05-1952,MA,Engineer,Male,39849,Asian,Married,Fully Meets,3
1173,Kaylyn,Patrick,14-Nov-20,01-Nov-21,Production Technician I,Christine Foster,kaylyn.patrick@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone C,Full-Time,"Production       ",Isp,30-01-1968,MA,Manager,Female,38596,White,Widowed,Fully Meets,3
1174,Evie,Pope,16-Jun-20,13-Mar-23,Production Technician I,Tyler Brown,evie.pope@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",Field Operations,10-12-1973,MA,Construction Manager,Female,31731,Other,Widowed,Fully Meets,3
1178,Dorian,Fox,03-Oct-21,19-Dec-21,Production Technician I,Jamie Lowe,dorian.fox@bilearner.com,PL,Voluntarily Terminated,Contract,Zone C,Part-Time,"Production       ",Field Operations,07-05-1959,MA,Laborer,Male,93796,Other,Single,Fully Meets,3
1181,Nevaeh,Davila,13-Jun-21,,Production Technician I,Sandra Pollard,nevaeh.davila@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,"Production       ",Wireline Construction,16-06-1993,MA,Laborer,Male,14795,Other,Married,Fully Meets,3
1182,Gunnar,Webster,29-Dec-20,24-Oct-22,Production Technician I,Alex Cox,gunnar.webster@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,"Production       ",Splicing,09-12-1973,MA,Splicer,Female,60901,Black,Divorced,Fully Meets,3
1189,Roy,Morse,28-Jun-20,11-Jul-22,Production Technician II,Micheal Bryant,roy.morse@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone C,Full-Time,"Production       ",General - Eng,07-03-1988,MA,Engineer,Female,55949,Other,Married,Fully Meets,3
1192,Marquise,Santana,23-Sep-22,,Production Technician II,Bryan Harris,marquise.santana@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,"Production       ",General - Con,07-12-1988,MA,Technician,Female,75540,White,Single,Fully Meets,3
1194,Gabrielle,Hardy,14-Jan-19,06-Aug-21,Production Technician I,Christopher Levy,gabrielle.hardy@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",Field Operations,08-03-1953,MA,Foreman,Male,5779,Asian,Widowed,Fully Meets,3
1195,Savion,Stokes,25-Jun-19,15-May-22,Production Technician I,David Maddox,savion.stokes@bilearner.com,TNS,Leave of Absence,Part-Time,Zone C,Part-Time,"Production       ",Wireline Construction,27-03-1967,MA,Foreman,Female,91065,Hispanic,Widowed,Fully Meets,3
1196,Trevin,Summers,09-Mar-19,,Production Technician I,John Lambert,trevin.summers@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,"Production       ",General - Eng,07-11-1978,MA,Administrator,Female,47386,Other,Married,Fully Meets,3
1205,Ulises,Shea,23-Jul-20,,Production Technician I,Timothy Higgins,ulises.shea@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,"Production       ",Yard (Material Handling),04-05-1956,MA,Shop,Female,73101,Hispanic,Single,Fully Meets,3
1206,Bethany,Terry,28-Dec-18,15-May-23,Production Technician I,Richard Scott,bethany.terry@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,"Production       ",Engineers,15-02-1956,MA,Drafter,Female,82378,White,Divorced,Fully Meets,3
1212,Caylee,Nunez,26-Aug-20,05-Apr-23,Production Technician II,Kevin Mendez,caylee.nunez@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,"Production       ",Engineers,27-08-1983,MA,Project Manager,Female,46678,Hispanic,Single,Fully Meets,3
1215,Xander,Savage,13-Feb-20,,Production Technician II,Daniel Benson,xander.savage@bilearner.com,PL,Active,Contract,Zone C,Temporary,"Production       ",Aerial,18-07-1983,MA,Laborer,Female,79625,Asian,Widowed,Fully Meets,3
1220,Levi,Lawson,20-Nov-18,09-Feb-20,Production Technician I,Terry Flores,levi.lawson@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,"Production       ",Executive,31-12-1949,MA,Vp,Female,89298,Asian,Single,Fully Meets,3
1223,Brooklynn,Mack,26-Jan-21,,Production Technician I,Luke Miller,brooklynn.mack@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,"Production       ",Engineers,15-01-1996,MA,Engineer,Female,3274,Asian,Widowed,Fully Meets,3
1225,Irvin,Warner,15-May-23,,Production Technician I,Krista Smith,irvin.warner@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,"Production       ",Finance & Accounting,14-01-1957,MA,Accounting,Male,66660,Asian,Married,Fully Meets,3
1227,Hailey,Mckay,22-Aug-19,06-Jun-22,Production Technician I,Hannah Davis,hailey.mckay@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,"Production       ",Billable Consultants,21-03-1987,MA,Engineer,Female,89365,Other,Divorced,Fully Meets,3
1230,Joslyn,Patel,04-Mar-22,,Production Technician I,Claire Baker,joslyn.patel@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,"Production       ",Wireline Construction,18-09-1974,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3
1239,Maeve,Holmes,11-Jun-22,29-Jun-23,Production Technician I,Angela Brooks,maeve.holmes@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Temporary,"Production       ",Splicing,09-07-2001,MA,Technician,Female,6735,Hispanic,Single,Fully Meets,3
1242,Marilyn,Greer,24-Apr-23,,Production Technician I,Luke Carter,marilyn.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,"Production       ",Wireline Construction,18-03-1959,MA,Foreman,Female,35941,White,Married,Fully Meets,3
1247,Ashanti,Scott,04-Mar-19,,Production Technician I,Lisa Gonzalez,ashanti.scott@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,"Production       ",Wireless,26-03-1972,MA,Foreman,Female,94026,Other,Single,Fully Meets,3
1258,Jennifer,Salazar,29-Jun-22,,Production Technician II,Jeremy Thomas,jennifer.salazar@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,"Production       ",Aerial,16-10-1977,MA,Foreman,Female,59954,Other,Widowed,Fully Meets,3
1261,Elyse,Huerta,27-Dec-19,,Production Technician I,Katherine Huber,elyse.huerta@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,"Production       ",Field Operations,27-09-1959,MA,Laborer,Female,87591,Hispanic,Married,Fully Meets,3
1264,Darius,Koch,15-Feb-19,,Production Technician I,Veronica Alexander MD,darius.koch@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,"Production       ",Field Operations,23-10-1998,MA,Director,Female,28097,Hispanic,Married,Fully Meets,3
1265,Kolton,Dawson,17-Jan-22,25-Jul-22,Production Technician I,Angela Jackson,kolton.dawson@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,"Production       ",Field Operations,28-05-1976,MA,Laborer,Male,39841,Black,Widowed,Fully Meets,3
1267,Virginia,Wallace,14-Nov-20,22-Dec-20,Production Technician I,Sophia Bowman,virginia.wallace@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,"Production       ",General - Con,11-09-1971,MA,Lineman,Female,91614,White,Divorced,Fully Meets,3
1270,Yahir,Hill,01-May-19,31-Dec-19,Production Technician I,Adam Miller,yahir.hill@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,"Production       ",Field Operations,17-10-1967,MA,Laborer,Female,79937,Hispanic,Married,Fully Meets,3
1272,Dawson,Pratt,08-Feb-21,15-Jul-22,Production Technician I,Natalie Shaffer,dawson.pratt@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,"Production       ",General - Eng,27-05-1971,MA,Coordinator,Female,37465,Black,Single,Fully Meets,3
1277,Jonas,Hernandez,11-Apr-19,,Production Technician II,Margaret Murphy,jonas.hernandez@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,"Production       ",Splicing,10-05-1984,MA,Technician,Female,95565,Other,Single,Fully Meets,3
1280,Natalie,Christensen,12-Jan-22,,Production Technician I,Timothy Blackwell,natalie.christensen@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,"Production       ",General - Sga,19-04-1944,MA,Administrator,Male,77219,Black,Single,Fully Meets,3
1283,Taniya,Stafford,11-Jan-21,,Production Technician I,Deborah Arnold,taniya.stafford@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,"Production       ",General - Eng,18-02-2000,MA,Drafter,Female,72581,Asian,Married,Fully Meets,3
1285,Briley,Hanson,26-Sep-21,,Production Technician I,John Gonzalez,briley.hanson@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,"Production       ",General - Eng,21-07-1994,MA,Supervisor,Male,89374,Hispanic,Widowed,Fully Meets,3
1288,Dakota,Salinas,11-Jan-22,26-Oct-22,Production Technician I,Justin Johnson,dakota.salinas@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,"Production       ",Aerial,29-05-1998,MA,Lineman,Female,69514,Hispanic,Single,Fully Meets,3
