EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3902,Hadassah,Moran,22-May-23,16-Jun-23,Network Engineer,Michelle Perry,hadassah.moran@bilearner.com,MSC,Active,Contract,Zone B,Temporary,Executive Office,Wireline Construction,02-06-1964,MA,Groundman,Male,84876,Black,Single,Fully Meets,3
3915,Rhys,Barry,28-Aug-22,,Network Engineer,Kimberly Good,rhys.barry@bilearner.com,TNS,Active,Contract,Zone B,Part-Time,IT/IS,Field Operations,03-05-1991,MA,Foreman,Male,31391,Other,Widowed,Fully Meets,3
3924,Walter,Zuniga,22-May-21,,Sr. Network Engineer,Erin Tran,walter.zuniga@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Con,27-04-1993,CT,Technician,Male,86917,Other,Widowed,Fully Meets,3
3932,Ari,Anthony,17-Aug-22,,IT Support,Kenneth Rodriguez,ari.anthony@bilearner.com,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Eng,21-04-1965,MA,Billing,Female,23569,Black,Single,Fully Meets,3
3936,Donald,Favis,21-Jul-22,01-May-23,Enterprise Architect,Stephen Rasmussen,donald.favis@bilearner.com,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,IT/IS,General - Sga,27-06-1998,CT,Director,Male,6033,Other,Widowed,Fully Meets,3
3938,Lori,Roby,20-Apr-20,,Data Analyst,Brittany Evans,lori.roby@bilearner.com,BPC,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,28-05-1955,MA,Tower Hand,Female,1886,Hispanic,Married,Fully Meets,3
3940,Karthikeyan,Ait Sidi,11-Aug-19,,Sr. DBA,Kaitlyn Young,karthikeyan.ait sidi@bilearner.com,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,09-08-1958,MA,Technician,Male,2148,Other,Divorced,Fully Meets,3
3941,Ivan,Rogers,04-Nov-18,,Data Analyst,Alejandra Spencer,ivan.rogers@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,IT/IS,Field Operations,30-08-1985,MA,Laborer,Male,1810,White,Married,Fully Meets,3
3942,Bianca,Roehrich,04-Nov-18,22-Dec-21,Principal Data Architect,Brian Gamble MD,bianca.roehrich@bilearner.com,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,IT/IS,Catv,04-09-1951,MA,Laborer,Female,2703,Asian,Married,PIP,3
3947,Renee,Becker,04-Apr-20,22-Jun-22,Database Administrator,Heather Phillips,renee.becker@bilearner.com,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,IT/IS,Field Operations,03-12-1996,MA,Field Technician,Female,2026,Hispanic,Married,Fully Meets,3
3953,Mark,Griffith,16-Aug-21,,Data Analyst,Nicole Elliott,mark.griffith@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Eng,22-02-1965,MA,Engineer,Female,78692,White,Married,Fully Meets,3
3954,Denisse,Hayes,18-Oct-21,,Database Administrator,Gerald Carey,denisse.hayes@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,IT/IS,General - Con,11-11-1946,MA,Flagger,Female,87816,Hispanic,Married,Fully Meets,3
3962,Charlize,Wagner,10-Mar-21,,Sr. DBA,Joseph Patton,charlize.wagner@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,IT/IS,Aerial,18-11-1990,MA,Lineman,Female,49449,Hispanic,Divorced,Fully Meets,3
3963,Micah,Pace,30-Aug-19,,Sr. Accountant,Debra Mckenzie,micah.pace@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,19-05-1998,MA,Foreman,Female,39060,Black,Widowed,Fully Meets,3
3965,Precious,Roth,22-Apr-20,,Software Engineering Manager,Shaun Bell,precious.roth@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,IT/IS,General - Con,01-11-1998,MA,Laborer,Female,12883,Other,Married,Fully Meets,3
3968,Emely,Rice,20-Feb-21,,Data Analyst,Susan Smith,emely.rice@bilearner.com,NEL,Active,Contract,Zone B,Temporary,IT/IS,Engineers,14-07-1967,MA,Engineer,Female,94663,Other,Married,Fully Meets,3
3970,Macy,Webster,04-Oct-20,27-Apr-23,Database Administrator,Cynthia Gardner,macy.webster@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,08-11-1950,MA,Foreman,Female,44077,Other,Married,Exceeds,3
3972,Eleanor,Patton,26-Jul-22,,Database Administrator,Raymond Wilson,eleanor.patton@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,07-06-1955,TX,Foreman,Female,21727,Black,Divorced,Fully Meets,3
3975,Kianna,Rhodes,03-Nov-20,25-Sep-22,CIO,Curtis Hill,kianna.rhodes@bilearner.com,CCDR,Terminated for Cause,Part-Time,Zone B,Temporary,IT/IS,Field Operations,25-01-1999,TX,Technician,Male,44793,Asian,Single,Fully Meets,3
3978,Maryjane,Cross,12-Jul-20,,Sr. Accountant,Mark Hines DDS,maryjane.cross@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,26-04-1980,MA,Laborer,Male,56453,Asian,Widowed,Fully Meets,3
3982,Yair,Jennings,09-Aug-22,,Database Administrator,Beverly Parker,yair.jennings@bilearner.com,CCDR,Active,Part-Time,Zone B,Part-Time,IT/IS,Aerial,12-06-1957,MA,Laborer,Female,24218,Other,Married,Needs Improvement,3
3984,Christine,Skinner,10-Feb-22,08-Jun-22,Database Administrator,Thomas Ramirez,christine.skinner@bilearner.com,EW,Active,Contract,Zone B,Full-Time,IT/IS,Wireline Construction,23-07-1963,TX,Laborer,Female,67986,Hispanic,Single,Fully Meets,3
3991,Talan,Rodgers,10-Apr-23,,Sr. Accountant,Ashley Cervantes,talan.rodgers@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,09-03-1974,MA,Coordinator,Male,89576,Black,Single,Fully Meets,3
3998,Ace,Krause,24-Dec-21,27-Jul-22,Database Administrator,Brittany Rubio,ace.krause@bilearner.com,CCDR,Terminated for Cause,Full-Time,Zone B,Full-Time,IT/IS,Yard (Material Handling),22-01-1971,TX,Administrative,Female,82557,Other,Married,Fully Meets,3
3999,Reuben,Davila,17-Apr-19,17-Aug-21,Database Administrator,John Henderson,reuben.davila@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone B,Full-Time,IT/IS,Engineers,01-02-1943,TX,Engineer,Male,13760,Asian,Single,Exceeds,3
1005,Luke,Patronick,16-Sep-22,,Software Engineer,Mr. Jesus Richards,luke.patronick@bilearner.com,SVG,Active,Full-Time,Zone B,Temporary,Software Engineering,Field Operations,28-07-1970,MA,Project Manager,Male,1844,Black,Divorced,Fully Meets,3
1008,Judith,Carabbio,28-Aug-19,04-May-20,Software Engineer,Jessica Rhodes,judith.carabbio@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Software Engineering,General - Con,21-12-1981,MA,Foreman,Female,2132,Hispanic,Married,Fully Meets,3
1013,Jasmin,Shah,13-May-20,,Software Engineer,Christy Craig,jasmin.shah@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Software Engineering,Engineers,19-11-1974,MA,Engineer,Male,36398,Asian,Single,Fully Meets,3
1016,Jayda,Reese,21-Feb-20,29-May-21,Senior BI Developer,Tyler Davis,jayda.reese@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Admin Offices,Shop (Fleet),08-03-1956,MA,Mechanic,Female,64065,White,Single,Fully Meets,3
1017,Julien,Whitehead,07-Sep-20,15-Dec-21,Senior BI Developer,Joshua Gonzalez,julien.whitehead@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,Admin Offices,Field Operations,05-07-1947,MA,Laborer,Female,97374,Black,Single,Fully Meets,3
1029,Brittany,Hurley,28-Apr-20,,Software Engineer,Jeffrey Johnston,brittany.hurley@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Software Engineering,Field Operations,01-06-1979,MA,Specialist,Female,97697,Asian,Divorced,Fully Meets,3
1031,Ruben,Martinez,28-Apr-21,,Software Engineer,Cynthia Delgado,ruben.martinez@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Software Engineering,General - Con,29-10-1972,MA,Lineman,Male,26111,White,Widowed,Fully Meets,3
1033,Blaine,Brooks,28-Mar-23,,Shared Services Manager,Teresa Meyer,blaine.brooks@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Software Engineering,Field Operations,28-03-1997,MA,Operator,Male,71808,Other,Single,Fully Meets,3
1038,Courtney,Cowan,18-Jan-23,,Software Engineer,Beth Anderson,courtney.cowan@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Software Engineering,Field Operations,04-05-1971,MA,Crew Leader,Male,14886,Hispanic,Married,Fully Meets,3
1039,Nolan,Perez,22-Aug-19,25-Mar-22,Software Engineer,Joshua Daniels,nolan.perez@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Software Engineering,Finance & Accounting,17-11-1982,MA,Administrative,Female,46407,Other,Widowed,Fully Meets,3
1042,Milo,Hood,16-Jul-22,,Software Engineer,Cheryl Swanson,milo.hood@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Software Engineering,Field Operations,18-08-1942,MA,Driller,Male,96170,Black,Widowed,Fully Meets,3
1049,Demarion,Morrow,30-May-19,19-Dec-20,Software Engineer,Patricia Brewer,demarion.morrow@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Software Engineering,Field Operations,26-09-1954,MA,Technician,Male,16259,White,Married,Fully Meets,3
1050,Steven,Schneider,23-Nov-20,,Software Engineer,Jerry Suarez,steven.schneider@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Software Engineering,Finance & Accounting,04-07-1993,MA,Accounting,Male,64114,Black,Widowed,Fully Meets,3
1052,Jacquelyn,Johns,25-Feb-21,04-Jun-21,Shared Services Manager,Christopher Romero,jacquelyn.johns@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Software Engineering,General - Con,21-06-1980,MA,Foreman,Female,52448,Hispanic,Single,Fully Meets,3
1060,Frida,Livingston,10-Oct-18,25-Dec-18,Shared Services Manager,Sandra Black,frida.livingston@bilearner.com,CCDR,Active,Part-Time,Zone B,Full-Time,Software Engineering,General - Con,05-02-1976,MA,Project Manager,Female,20331,Black,Single,Fully Meets,3
1063,Jazlene,Maynard,22-Jun-21,,Software Engineer,James Baker,jazlene.maynard@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Software Engineering,Aerial,19-04-1945,MA,Foreman,Female,15748,Black,Single,Fully Meets,3
1068,Amber,Ross,01-Oct-21,,Software Engineer,Mary Mendoza,amber.ross@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Software Engineering,Wireline Construction,24-12-1998,MA,Project Manager,Female,52694,Black,Widowed,Fully Meets,3
1069,Wyatt,Edwards,13-Oct-18,28-May-23,Shared Services Manager,Cassandra Smith,wyatt.edwards@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Software Engineering,General - Con,13-09-1975,MA,Foreman,Female,30264,Other,Widowed,Fully Meets,3
1075,Salvador,Thomas,05-Nov-22,16-Apr-23,Software Engineer,Nicholas Martinez,salvador.thomas@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Software Engineering,Engineers,23-04-1968,MA,Engineer,Male,76670,Asian,Married,Fully Meets,3
1077,Derek,Moreno,02-Feb-19,,Software Engineer,Allison Jacobs,derek.moreno@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Software Engineering,Wireless,10-05-1992,MA,Foreman,Female,97585,Black,Single,Fully Meets,3
1079,Joanna,Burnett,07-Apr-21,01-May-22,Shared Services Manager,Malik Smith,joanna.burnett@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Software Engineering,Project Management - Eng,11-04-2000,MA,Manager,Female,21279,Hispanic,Divorced,Fully Meets,3
1081,Armani,Porter,17-Jan-22,10-Aug-22,Software Engineer,Kayla Ibarra,armani.porter@bilearner.com,EW,Voluntarily Terminated,Contract,Zone B,Part-Time,Software Engineering,General - Con,24-08-1965,MA,Laborer,Male,53628,Asian,Divorced,Fully Meets,3
1082,Taylor,Sanders,02-Sep-21,27-Jun-23,Software Engineer,Ryan Mathews,taylor.sanders@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Software Engineering,General - Con,03-03-1976,MA,Technician,Male,84761,Other,Married,Fully Meets,3
1085,Madelyn,Lambert,27-Mar-22,,Software Engineer,Patricia Wallace,madelyn.lambert@bilearner.com,PYZ,Active,Contract,Zone B,Full-Time,Software Engineering,General - Con,10-03-1952,MA,Lineman,Male,18707,Other,Divorced,Fully Meets,3
1088,Jair,Bullock,15-Aug-20,23-Jan-21,Software Engineer,Mary Anderson,jair.bullock@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,Software Engineering,General - Con,08-04-1991,MA,Foreman,Female,64815,White,Widowed,Fully Meets,3
1091,Carl,Desimone,16-Nov-18,03-Apr-21,Production Technician I,Daniel Booth,carl.desimone@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,"Production       ",General - Sga,26-08-1986,MA,Supervisor,Male,2061,Asian,Single,Fully Meets,3
1093,Kara,Harrison,16-Dec-22,,Production Technician I,Elizabeth Richards,kara.harrison@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,"Production       ",Engineers,26-04-1979,MA,Engineer,Female,1886,Asian,Widowed,Fully Meets,3
1097,Nilson,Fernandes,17-Jul-23,03-Aug-23,Production Technician I,Jeffrey Saunders,nilson.fernandes@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,"Production       ",Field Operations,02-08-1999,MA,Technician,Male,2132,Hispanic,Divorced,Fully Meets,3
1106,Michael J,Fitzpatrick,18-Aug-21,,Production Technician II,Isaac Long,michael j.fitzpatrick@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,"Production       ",Aerial,01-01-1995,MA,Lineman,Male,2143,Other,Single,Fully Meets,3
1110,Joelle,Burke,02-Jul-22,,Production Technician II,Joshua Vasquez,joelle.burke@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,"Production       ",General - Con,05-05-1987,MA,Foreman,Female,2148,Asian,Single,Fully Meets,3
1113,Nathalia,Hendrix,24-Apr-22,,Production Technician I,Kenneth Carter,nathalia.hendrix@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,"Production       ",General - Con,03-09-1976,MA,Lineman,Female,31490,Asian,Divorced,Fully Meets,3
1118,Harrison,Hunt,04-Oct-19,26-Nov-22,Production Technician I,Stephen Parks,harrison.hunt@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,"Production       ",Engineers,29-02-1976,MA,Project Manager,Male,44761,Asian,Divorced,Fully Meets,3
1120,Darian,Potts,17-Aug-20,,Production Technician I,Ms. Diane Bradshaw DVM,darian.potts@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,"Production       ",People Services,20-09-1968,MA,Administration,Female,24637,Black,Divorced,Fully Meets,3
1123,Giuliana,Farmer,03-May-22,,Production Manager,Barbara Gardner,giuliana.farmer@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,"Production       ",Field Operations,06-11-1965,MA,Lineman,Female,38475,Other,Married,Fully Meets,3
1125,Lamont,Bridges,21-Oct-21,,Production Technician II,Angela Peterson,lamont.bridges@bilearner.com,WBL,Active,Contract,Zone B,Part-Time,"Production       ",Aerial,05-05-1991,MA,Lineman,Male,10511,Hispanic,Married,Fully Meets,3
1128,Emma,Escobar,21-Apr-23,,Production Technician II,Kevin Calderon,emma.escobar@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,"Production       ",General - Con,20-06-1957,MA,Technician,Female,12707,Hispanic,Married,Fully Meets,3
1129,Maximilian,Craig,19-Sep-19,23-Oct-21,Production Technician II,Laura Reid,maximilian.craig@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,"Production       ",Field Operations,17-05-1956,MA,Tower Hand,Female,73131,Other,Married,Fully Meets,3
1131,Gilbert,Duffy,29-Mar-19,,Production Technician I,Stephen Hebert,gilbert.duffy@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,"Production       ",Splicing,22-03-1995,MA,Operator,Female,48502,Black,Single,Fully Meets,3
1132,Raymond,Ayers,15-May-21,03-May-23,Production Technician I,James Burgess,raymond.ayers@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",Aerial,04-11-1963,MA,Laborer,Female,88428,Hispanic,Widowed,Fully Meets,3
1133,Vincent,Wyatt,14-Mar-22,02-Oct-22,Production Technician I,Jordan Robinson,vincent.wyatt@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone B,Part-Time,"Production       ",Aerial,20-11-1949,MA,Engineer,Female,95347,Hispanic,Married,Fully Meets,3
1138,Calvin,Braun,12-Jul-19,12-Jul-22,Production Technician I,David Park,calvin.braun@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,"Production       ",General - Eng,02-08-1983,MA,Coordinator,Male,2766,Black,Divorced,Fully Meets,3
1142,Ibrahim,Wolfe,02-Aug-23,,Production Manager,Katie Lucas,ibrahim.wolfe@bilearner.com,NEL,Active,Full-Time,Zone B,Temporary,"Production       ",Project Management - Con,10-11-1992,MA,Coordinator,Female,89723,Asian,Married,Fully Meets,3
1144,Colby,Wolfe,13-Oct-19,,Production Manager,Heidi Wang,colby.wolfe@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,"Production       ",Wireline Construction,16-04-1963,MA,Project Manager,Female,12711,Asian,Single,Fully Meets,3
1145,Autumn,Barrera,24-Sep-20,,Production Technician II,David Moore,autumn.barrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,"Production       ",Shop (Fleet),04-03-1948,MA,Shop,Male,66792,Hispanic,Married,Fully Meets,3
1147,Ernest,Willis,11-Jun-19,27-Feb-22,Production Technician II,Lisa Shaw,ernest.willis@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Full-Time,"Production       ",General - Con,30-09-1943,MA,Lineman,Female,50894,Black,Single,Fully Meets,3
1160,Wyatt,Spence,26-Dec-22,23-May-23,Production Technician I,Kevin Coleman,wyatt.spence@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,"Production       ",General - Con,10-09-1976,MA,Flagger,Female,66418,Asian,Single,Fully Meets,3
1161,Abram,Fisher,14-Jun-20,,Production Technician I,Brian Henderson,abram.fisher@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,"Production       ",Yard (Material Handling),30-08-1954,MA,Runner,Female,78453,Other,Widowed,Fully Meets,3
1167,Camryn,Guerra,01-Nov-21,,Production Technician II,Caroline Grant,camryn.guerra@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,"Production       ",Field Operations,01-09-1955,MA,Laborer,Female,69064,Other,Single,Fully Meets,3
1169,Lucia,Cummings,30-Jul-20,,Production Technician II,Mrs. Danielle Dickerson DDS,lucia.cummings@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,"Production       ",Field Operations,15-09-1960,MA,Operator,Female,66037,Asian,Single,Fully Meets,3
1180,Allan,Butler,30-Jun-20,,Production Technician I,Jacob Taylor,allan.butler@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,"Production       ",Underground,30-11-1944,MA,Laborer,Male,10449,Hispanic,Single,Fully Meets,3
1184,Patrick,Mckinney,10-Jan-22,11-May-23,Production Technician I,Cassandra Cox,patrick.mckinney@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,"Production       ",Wireline Construction,01-10-1951,MA,Foreman,Female,50781,Hispanic,Divorced,Fully Meets,3
1188,Reagan,Odonnell,06-Feb-20,21-Jul-21,Production Technician II,Alex Bernard,reagan.odonnell@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Part-Time,"Production       ",General - Sga,28-05-1979,MA,Estimator,Male,13562,Black,Divorced,Fully Meets,3
1190,Rafael,Buchanan,22-Dec-20,20-Nov-21,Production Technician II,Bryan Simpson,rafael.buchanan@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",Project Management - Eng,20-04-1998,MA,Project Manager,Female,88496,Hispanic,Married,Fully Meets,3
1191,Kaitlynn,Herman,24-Nov-19,,Production Technician II,Tamara Carter,kaitlynn.herman@bilearner.com,BPC,Active,Full-Time,Zone B,Full-Time,"Production       ",Wireline Construction,25-04-1978,MA,Billing,Female,55947,Black,Divorced,Fully Meets,3
1193,Jamarion,Mitchell,06-Feb-20,23-Jan-22,Production Technician I,Anna Meyers,jamarion.mitchell@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,"Production       ",Aerial,18-09-1950,MA,Foreman,Female,68342,Black,Married,Fully Meets,3
1197,Hailie,Bell,13-Jun-20,,Production Technician I,Anthony Cross,hailie.bell@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,"Production       ",Safety,12-06-1958,MA,Administrative,Female,38009,Hispanic,Divorced,Fully Meets,3
1198,Audrey,Stevens,22-Jan-19,,Production Technician I,Daniel Blackburn,audrey.stevens@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,"Production       ",Field Operations,28-09-1952,MA,Laborer,Female,61843,Asian,Married,Fully Meets,3
1199,Jason,Munoz,12-Dec-20,,Production Technician I,Richard Graves,jason.munoz@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,"Production       ",Field Operations,14-04-1950,MA,Laborer,Female,75258,White,Widowed,Fully Meets,3
1202,Faith,Carey,01-Sep-22,02-Dec-22,Production Technician I,Emily Rogers,faith.carey@bilearner.com,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,"Production       ",Wireline Construction,20-06-1983,MA,Model Assistant,Male,9799,White,Widowed,Fully Meets,3
1204,Pablo,Parker,24-Nov-22,05-Aug-23,Production Technician I,Melissa Tucker,pablo.parker@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,"Production       ",General - Sga,26-08-1948,MA,Vp,Male,76112,White,Married,Fully Meets,3
1207,Kamari,Holloway,01-Oct-19,,Production Technician I,Hunter Hill,kamari.holloway@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,"Production       ",Wireline Construction,08-07-1956,MA,Laborer,Female,63878,White,Divorced,Fully Meets,3
1210,Camila,Dunn,08-Dec-20,10-Jun-23,Production Manager,Ann Collins,camila.dunn@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,"Production       ",Field Operations,24-12-1948,MA,Top Hand,Female,91039,Asian,Divorced,Fully Meets,3
1211,Aurora,Frederick,05-Nov-18,23-Mar-23,Production Technician II,John Miles,aurora.frederick@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",Field Operations,11-12-1981,MA,Splicer,Male,37834,Other,Widowed,Fully Meets,3
1214,Jaliyah,Gamble,12-Feb-22,,Production Technician II,Joshua Barnes,jaliyah.gamble@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,"Production       ",Splicing,19-09-1967,MA,Splicer,Female,16422,Asian,Divorced,Fully Meets,3
1216,Marc,Crosby,15-Feb-23,09-Mar-23,Production Technician I,Andrea Smith,marc.crosby@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",General - Con,19-06-1986,MA,Technician,Female,11159,Black,Single,Fully Meets,3
1217,Marques,Zimmerman,03-Dec-19,31-Aug-21,Production Technician I,Joshua Johns,marques.zimmerman@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,"Production       ",Wireline Construction,17-07-1960,MA,Vp,Male,52300,Asian,Single,Fully Meets,3
1218,Livia,Salazar,31-Dec-18,,Production Technician I,Robert Watts,livia.salazar@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,"Production       ",General - Con,15-10-1974,MA,Locator,Female,32620,Black,Married,Fully Meets,3
1219,Alana,Choi,16-Jan-20,09-Feb-21,Production Technician I,Kelly Tate,alana.choi@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",Engineers,09-02-1974,MA,Engineer,Female,83986,Hispanic,Married,Fully Meets,3
1224,Darrell,Zamora,26-Nov-21,24-May-22,Production Technician I,Jeremiah Smith,darrell.zamora@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",Wireline Construction,27-09-1964,MA,Administrative,Male,71373,Hispanic,Married,Fully Meets,3
1228,Jaquan,Rowland,30-Aug-21,,Production Technician I,Anthony Murray,jaquan.rowland@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,"Production       ",Fielders,02-12-1994,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3
1229,David,Velez,27-Jan-20,,Production Technician I,Michael Torres,david.velez@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,"Production       ",Field Operations,31-12-1952,MA,Technician,Female,43853,Black,Single,Fully Meets,3
1231,Colt,Archer,07-Mar-20,,Production Manager,Michael Garcia,colt.archer@bilearner.com,EW,Active,Contract,Zone B,Temporary,"Production       ",Wireless,03-10-1994,MA,Laborer,Female,50000,Black,Married,Fully Meets,3
1232,Abbigail,Cameron,19-Mar-20,,Production Manager,Mrs. Leslie Simmons,abbigail.cameron@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,"Production       ",People Services,17-03-1947,MA,Support,Female,35033,Other,Single,Fully Meets,3
1235,Aliana,Pena,14-Apr-20,,Production Technician II,Virginia Castro,aliana.pena@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,"Production       ",General - Con,17-05-1998,MA,Administrative,Female,96915,Other,Widowed,Fully Meets,3
1236,Ramon,Goodwin,25-Nov-18,25-Jul-19,Production Technician II,Tina Morgan,ramon.goodwin@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,"Production       ",Field Operations,11-12-1946,MA,Laborer,Female,95167,White,Married,Fully Meets,3
1238,Alessandra,Huynh,27-Oct-20,08-Nov-21,Production Technician I,Brandon Bates,alessandra.huynh@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Part-Time,"Production       ",Engineers,12-09-1968,MA,Engineer,Female,31462,Other,Single,Fully Meets,3
1240,Alejandra,Mclean,19-Mar-20,,Production Technician I,Katie Barry,alejandra.mclean@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,"Production       ",Isp,11-04-1985,MA,Project Manager,Female,60585,Asian,Single,Fully Meets,3
1241,Reuben,Potter,07-Nov-19,07-Dec-22,Production Technician I,Craig Arias,reuben.potter@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,"Production       ",Field Operations,13-03-1992,MA,Laborer,Female,46736,Black,Married,Fully Meets,3
1245,Henry,Pratt,17-May-19,,Production Technician I,James Clay,henry.pratt@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,"Production       ",Engineers,03-02-1961,MA,Technician,Male,14705,White,Widowed,Fully Meets,3
1246,Kira,Soto,28-Sep-18,25-Apr-21,Production Technician I,Casey Dennis,kira.soto@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,"Production       ",Field Operations,14-11-1943,MA,Ceo,Male,5254,Black,Widowed,Fully Meets,3
1248,Sarahi,Burke,29-Mar-21,01-Dec-21,Production Technician I,Theresa Miller,sarahi.burke@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,"Production       ",Underground,09-09-1988,MA,Operator,Female,90967,White,Divorced,Fully Meets,3
